,d_f_pipeline,d_g_oil,i_g_airline,d_f_pipeline_imputed,d_g_oil_imputed,i_g_airline_imputed,d_f_pipeline_roll5d,d_g_oil_roll5d,i_g_airline_roll5d,d_f_pipeline_imputed_lagg,d_g_oil_imputed_lagg,i_g_airline_imputed_lagg,d_f_pipeline_roll5d_lagg,d_g_oil_roll5d_lagg,i_g_airline_roll5d_lagg
2017-04-03,,-0.21111111094554266,-0.3625000035390258,0.0,-0.21111111094554266,-0.3625000035390258,-0.06000000238418579,-0.19841270008020934,-0.19361111391335722,0.0,-0.09999999403953552,-0.20000000670552254,-0.06000000238418579,-0.20528138757805636,-0.18111111509303252
2017-04-04,-0.033333336313565574,-0.17272727665576068,-0.06666666766007741,-0.033333336313565574,-0.17272727665576068,-0.06666666766007741,-0.006666667262713111,-0.17010101034033182,-0.16916666893909374,0.0,-0.21111111094554266,-0.3625000035390258,-0.06000000238418579,-0.19841270008020934,-0.19361111391335722
2017-04-05,0.10000000521540643,-0.060000002384185784,-0.3285714355962617,0.10000000521540643,-0.060000002384185784,-0.3285714355962617,0.013333333780368176,-0.14876767814610944,-0.1815476229236949,-0.033333336313565574,-0.17272727665576068,-0.06666666766007741,-0.006666667262713111,-0.17010101034033182,-0.16916666893909374
2017-04-06,,-0.3750000111758709,-0.3142857210976737,0.0,-0.3750000111758709,-0.3142857210976737,0.013333333780368176,-0.18376767904017913,-0.2544047669197122,0.10000000521540643,-0.060000002384185784,-0.3285714355962617,0.013333333780368176,-0.14876767814610944,-0.1815476229236949
2017-04-07,,-0.12000000476837157,-0.3000000089406967,0.0,-0.12000000476837157,-0.3000000089406967,0.013333333780368176,-0.18776768118594633,-0.274404767366747,0.0,-0.3750000111758709,-0.3142857210976737,0.013333333780368176,-0.18376767904017913,-0.2544047669197122
2017-04-08,-0.30000001192092896,0.050000002607703216,-0.17142857611179352,-0.30000001192092896,0.050000002607703216,-0.17142857611179352,-0.046666668603817615,-0.13554545847529714,-0.2361904818813006,0.0,-0.12000000476837157,-0.3000000089406967,0.013333333780368176,-0.18776768118594633,-0.274404767366747
2017-04-09,,0.10000000149011612,-0.15000000596046448,0.0,0.10000000149011612,-0.15000000596046448,-0.0400000013411045,-0.08100000284612179,-0.252857149541378,-0.30000001192092896,0.050000002607703216,-0.17142857611179352,-0.046666668603817615,-0.13554545847529714,-0.2361904818813006
2017-04-10,,-0.3333333457509677,-0.4125000045945247,0.0,-0.3333333457509677,-0.4125000045945247,-0.06000000238418579,-0.13566667151947817,-0.2696428633410306,0.0,0.10000000149011612,-0.15000000596046448,-0.0400000013411045,-0.08100000284612179,-0.252857149541378
2017-04-11,-0.20000000298023224,-0.10000000149011612,-0.4184615430923609,-0.20000000298023224,-0.10000000149011612,-0.4184615430923609,-0.10000000298023223,-0.08066666958232722,-0.290478027739968,0.0,-0.3333333457509677,-0.4125000045945247,-0.06000000238418579,-0.13566667151947817,-0.2696428633410306
2017-04-12,-0.100000003973643,-0.020000000298023225,-0.4838709720680791,-0.100000003973643,-0.020000000298023225,-0.4838709720680791,-0.12000000377496085,-0.060666668688257555,-0.32725222036544455,-0.20000000298023224,-0.10000000149011612,-0.4184615430923609,-0.10000000298023223,-0.08066666958232722,-0.290478027739968
2017-04-13,-0.2500000111758709,0.20000000670552254,-0.4212121263597951,-0.2500000111758709,0.20000000670552254,-0.4212121263597951,-0.11000000362594924,-0.030666667868693688,-0.37720893041504483,-0.100000003973643,-0.020000000298023225,-0.4838709720680791,-0.12000000377496085,-0.060666668688257555,-0.32725222036544455
2017-04-14,,-0.1333333378036817,-0.3928571508399078,0.0,-0.1333333378036817,-0.3928571508399078,-0.11000000362594924,-0.07733333572745324,-0.4257803593909335,-0.2500000111758709,0.20000000670552254,-0.4212121263597951,-0.11000000362594924,-0.030666667868693688,-0.37720893041504483
2017-04-15,,-0.30000001192092896,-0.4599999949336052,0.0,-0.30000001192092896,-0.4599999949336052,-0.11000000362594924,-0.0706666689614455,-0.43528035745874954,0.0,-0.1333333378036817,-0.3928571508399078,-0.11000000362594924,-0.07733333572745324,-0.4257803593909335
2017-04-16,,0.20000000298023224,-0.28571428784302305,0.0,0.20000000298023224,-0.28571428784302305,-0.0700000030299028,-0.010666668067375828,-0.408730906408882,0.0,-0.30000001192092896,-0.4599999949336052,-0.11000000362594924,-0.0706666689614455,-0.43528035745874954
2017-04-17,0.20000000298023224,-0.21111111674043867,-0.34117647654869976,0.20000000298023224,-0.21111111674043867,-0.34117647654869976,-0.010000001639127742,-0.04888889135585891,-0.3801920073050061,0.0,0.20000000298023224,-0.28571428784302305,-0.0700000030299028,-0.010666668067375828,-0.408730906408882
2017-04-18,,-0.2600000038743019,-0.34999999683350325,0.0,-0.2600000038743019,-0.34999999683350325,0.040000000596046435,-0.14088889347182382,-0.3659495813997477,0.20000000298023224,-0.21111111674043867,-0.34117647654869976,-0.010000001639127742,-0.04888889135585891,-0.3801920073050061
2017-04-19,-0.2500000037252903,-0.2083333327124516,-0.4285714338932719,-0.2500000037252903,-0.2083333327124516,-0.4285714338932719,-0.010000000149011623,-0.1558888924535778,-0.37309243801042047,0.0,-0.2600000038743019,-0.34999999683350325,0.040000000596046435,-0.14088889347182382,-0.3659495813997477
2017-04-20,,-0.25000000319310595,-0.3363636406985196,0.0,-0.25000000319310595,-0.3363636406985196,-0.010000000149011623,-0.1458888907080132,-0.3483651671634034,-0.2500000037252903,-0.2083333327124516,-0.4285714338932719,-0.010000000149011623,-0.1558888924535778,-0.37309243801042047
2017-04-21,,-0.18181818317283285,-0.1999999980131785,0.0,-0.18181818317283285,-0.1999999980131785,-0.010000000149011623,-0.22225252793862618,-0.3312223091974345,0.0,-0.25000000319310595,-0.3363636406985196,-0.010000000149011623,-0.1458888907080132,-0.3483651671634034
2017-04-22,,-0.2500000037252903,-0.5199999988079071,0.0,-0.2500000037252903,-0.5199999988079071,-0.050000000745058074,-0.23003030533559649,-0.366987013649276,0.0,-0.18181818317283285,-0.1999999980131785,-0.010000000149011623,-0.22225252793862618,-0.3312223091974345
2017-04-23,,0.05000000074505806,-0.2333333355685075,0.0,0.05000000074505806,-0.2333333355685075,-0.050000000745058074,-0.1680303044117245,-0.34365368139627683,0.0,-0.2500000037252903,-0.5199999988079071,-0.050000000745058074,-0.23003030533559649,-0.366987013649276
2017-04-24,0.10000000149011612,-0.2454545464028012,-0.3000000004063953,0.10000000149011612,-0.2454545464028012,-0.3000000004063953,0.020000000298023214,-0.17545454714979442,-0.31793939469890153,0.0,0.05000000074505806,-0.2333333355685075,-0.050000000745058074,-0.1680303044117245,-0.34365368139627683
2017-04-25,0.20000000298023224,-0.0500000037252903,-0.14000000804662704,0.20000000298023224,-0.0500000037252903,-0.14000000804662704,0.06000000089406966,-0.13545454725623132,-0.27866666816852304,0.10000000149011612,-0.2454545464028012,-0.3000000004063953,0.020000000298023214,-0.17545454714979442,-0.31793939469890153
2017-04-26,,-0.2899999998509884,-0.33888889228304225,0.0,-0.2899999998509884,-0.33888889228304225,0.06000000089406966,-0.15709091059186242,-0.30644444702249574,0.20000000298023224,-0.0500000037252903,-0.14000000804662704,0.06000000089406966,-0.13545454725623132,-0.27866666816852304
2017-04-27,0.30000001192092896,-0.3222222261958652,-0.2607142898653235,0.30000001192092896,-0.3222222261958652,-0.2607142898653235,0.12000000327825547,-0.17153535508597742,-0.254587305233979,0.0,-0.2899999998509884,-0.33888889228304225,0.06000000089406966,-0.15709091059186242,-0.30644444702249574
2017-04-28,-0.20000000298023224,-0.2916666660457849,-0.15555555621782938,-0.20000000298023224,-0.2916666660457849,-0.15555555621782938,0.08000000268220901,-0.23986868844414602,-0.23903174936384342,0.30000001192092896,-0.3222222261958652,-0.2607142898653235,0.12000000327825547,-0.17153535508597742,-0.254587305233979
2017-04-29,,-0.12500000186264515,0.0,0.0,-0.12500000186264515,0.0,0.06000000238418579,-0.2157777795361148,-0.17903174928256435,-0.20000000298023224,-0.2916666660457849,-0.15555555621782938,0.08000000268220901,-0.23986868844414602,-0.23903174936384342
2017-04-30,,-0.42500000819563866,,0.0,-0.42500000819563866,0.0,0.020000001788139342,-0.29077778043018443,-0.15103174767323896,0.0,-0.12500000186264515,0.0,0.06000000238418579,-0.2157777795361148,-0.17903174928256435
2017-05-01,0.10000000149011612,-0.27142857228006634,-0.1333333378036817,0.10000000149011612,-0.27142857228006634,-0.1333333378036817,0.04000000208616257,-0.2870634949160001,-0.10992063677736685,0.0,-0.42500000819563866,0.0,0.020000001788139342,-0.29077778043018443,-0.15103174767323896
2017-05-02,,-0.22500000397364295,-0.2166666705161333,0.0,-0.22500000397364295,-0.2166666705161333,-0.020000000298023225,-0.26761905047155565,-0.1011111129075288,0.10000000149011612,-0.27142857228006634,-0.1333333378036817,0.04000000208616257,-0.2870634949160001,-0.10992063677736685
2017-05-03,0.20000000298023224,-0.09999999900658924,-0.3000000012772424,0.20000000298023224,-0.09999999900658924,-0.3000000012772424,0.06000000089406967,-0.2292857170637165,-0.13000000191941144,0.0,-0.22500000397364295,-0.2166666705161333,-0.020000000298023225,-0.26761905047155565,-0.1011111129075288
2017-05-04,,-0.16153846566493696,-0.4200000107288361,0.0,-0.16153846566493696,-0.4200000107288361,0.06000000089406967,-0.23659340982417487,-0.21400000406517866,0.20000000298023224,-0.09999999900658924,-0.3000000012772424,0.06000000089406967,-0.2292857170637165,-0.13000000191941144
2017-05-05,,-0.23999999910593034,-0.10000000273187956,0.0,-0.23999999910593034,-0.10000000273187956,0.06000000089406967,-0.1995934080062332,-0.23400000461155454,0.0,-0.16153846566493696,-0.4200000107288361,0.06000000089406967,-0.23659340982417487,-0.21400000406517866
2017-05-06,,-0.3333333432674408,-0.14999999850988388,0.0,-0.3333333432674408,-0.14999999850988388,0.04000000059604645,-0.2119743622037081,-0.237333336752795,0.0,-0.23999999910593034,-0.10000000273187956,0.06000000089406967,-0.1995934080062332,-0.23400000461155454
2017-05-07,,-0.20000000298023224,,0.0,-0.20000000298023224,0.0,0.04000000059604645,-0.206974362005026,-0.19400000264956835,0.0,-0.3333333432674408,-0.14999999850988388,0.04000000059604645,-0.2119743622037081,-0.237333336752795
2017-05-08,,-0.12499999813735485,-0.11666666964689892,0.0,-0.12499999813735485,-0.11666666964689892,0.0,-0.21197436183117913,-0.15733333632349966,0.0,-0.20000000298023224,0.0,0.04000000059604645,-0.206974362005026,-0.19400000264956835
2017-05-09,,0.14000000357627868,-0.4166666648040216,0.0,0.14000000357627868,-0.4166666648040216,0.0,-0.151666667982936,-0.15666666713853677,0.0,-0.12499999813735485,-0.11666666964689892,0.0,-0.21197436183117913,-0.15733333632349966
2017-05-10,,-0.28000000268220904,-0.24000000730156895,0.0,-0.28000000268220904,-0.24000000730156895,0.0,-0.1596666686981917,-0.18466666805247464,0.0,0.14000000357627868,-0.4166666648040216,0.0,-0.151666667982936,-0.15666666713853677
2017-05-11,-0.10000000521540643,-0.1571428637419428,-0.4000000080892018,-0.10000000521540643,-0.1571428637419428,-0.4000000080892018,-0.020000001043081285,-0.1244285727930921,-0.23466666996833824,0.0,-0.28000000268220904,-0.24000000730156895,0.0,-0.1596666686981917,-0.18466666805247464
2017-05-12,-0.10000000521540643,-0.014285717691693987,-0.31111111243565875,-0.10000000521540643,-0.014285717691693987,-0.31111111243565875,-0.04000000208616257,-0.08728571573538443,-0.29688889245546995,-0.10000000521540643,-0.1571428637419428,-0.4000000080892018,-0.020000001043081285,-0.1244285727930921,-0.23466666996833824
2017-05-13,,-0.3571428614003317,-0.3500000089406967,0.0,-0.3571428614003317,-0.3500000089406967,-0.04000000208616257,-0.1337142883879798,-0.3435555603142295,-0.10000000521540643,-0.014285717691693987,-0.31111111243565875,-0.04000000208616257,-0.08728571573538443,-0.29688889245546995
2017-05-14,,0.15000000223517418,-0.4000000059604645,0.0,0.15000000223517418,-0.4000000059604645,-0.04000000208616257,-0.1317142886562007,-0.3402222285455181,0.0,-0.3571428614003317,-0.3500000089406967,-0.04000000208616257,-0.1337142883879798,-0.3435555603142295
2017-05-15,,-0.09000000357627869,-0.020000000298023225,0.0,-0.09000000357627869,-0.020000000298023225,-0.04000000208616257,-0.09371428883501462,-0.29622222714480895,0.0,0.15000000223517418,-0.4000000059604645,-0.04000000208616257,-0.1317142886562007,-0.3402222285455181
2017-05-16,,-0.22500000614672896,-0.3833333378036817,0.0,-0.22500000614672896,-0.3833333378036817,-0.020000001043081285,-0.10728571731597185,-0.2928888930877049,0.0,-0.09000000357627869,-0.020000000298023225,-0.04000000208616257,-0.09371428883501462,-0.29622222714480895
2017-05-17,,-0.022222224209043715,-0.13333333532015482,0.0,-0.022222224209043715,-0.13333333532015482,0.0,-0.1088730186194418,-0.25733333766460414,0.0,-0.22500000614672896,-0.3833333378036817,-0.020000001043081285,-0.10728571731597185,-0.2928888930877049
2017-05-18,,0.01111111044883728,-0.3333333383003871,0.0,0.01111111044883728,-0.3333333383003871,0.0,-0.03522222424960801,-0.25400000353654223,0.0,-0.022222224209043715,-0.13333333532015482,0.0,-0.1088730186194418,-0.25733333766460414
2017-05-19,,-0.16923076946001786,0.3500000033527613,0.0,-0.16923076946001786,0.3500000033527613,0.0,-0.09906837858864642,-0.10400000167389707,0.0,0.01111111044883728,-0.3333333383003871,0.0,-0.03522222424960801,-0.25400000353654223
2017-05-20,,-0.3000000044703484,-0.100000003973643,0.0,-0.3000000044703484,-0.100000003973643,0.0,-0.14106837876746037,-0.12000000240902105,0.0,-0.16923076946001786,0.3500000033527613,0.0,-0.09906837858864642,-0.10400000167389707
2017-05-21,,-0.2400000065565109,-0.4333333472410838,0.0,-0.2400000065565109,-0.4333333472410838,0.0,-0.14406837884941676,-0.1300000042965015,0.0,-0.3000000044703484,-0.100000003973643,0.0,-0.14106837876746037,-0.12000000240902105
2017-05-22,,-0.2142857196075576,-0.3833333390454451,0.0,-0.2142857196075576,-0.3833333390454451,0.0,-0.18248107792911952,-0.18000000504155958,0.0,-0.2400000065565109,-0.4333333472410838,0.0,-0.14406837884941676,-0.1300000042965015
2017-05-23,,-0.3124999990686774,-0.699999988079071,0.0,-0.3124999990686774,-0.699999988079071,0.0,-0.2472032998326225,-0.2533333349972964,0.0,-0.2142857196075576,-0.3833333390454451,0.0,-0.18248107792911952,-0.18000000504155958
2017-05-24,-0.20000000298023224,-0.08333333333333333,-0.16000000536441802,-0.20000000298023224,-0.08333333333333333,-0.16000000536441802,-0.04000000059604645,-0.23002381260728555,-0.3553333367407322,0.0,-0.3124999990686774,-0.699999988079071,0.0,-0.2472032998326225,-0.2533333349972964
2017-05-25,0.8000000119209291,-0.42000000178813934,-0.06000000387430191,0.8000000119209291,-0.42000000178813934,-0.06000000387430191,0.12000000178813937,-0.25402381207084374,-0.34733333672086397,-0.20000000298023224,-0.08333333333333333,-0.16000000536441802,-0.04000000059604645,-0.23002381260728555,-0.3553333367407322
2017-05-26,,-0.08750000037252903,-0.3000000029802322,0.0,-0.08750000037252903,-0.3000000029802322,0.12000000178813937,-0.22352381083404738,-0.3206666678686937,0.8000000119209291,-0.42000000178813934,-0.06000000387430191,0.12000000178813937,-0.25402381207084374,-0.34733333672086397
2017-05-27,,-0.04166666977107525,-0.5,0.0,-0.04166666977107525,-0.5,0.12000000178813937,-0.1890000008667509,-0.3440000000596046,0.0,-0.08750000037252903,-0.3000000029802322,0.12000000178813937,-0.22352381083404738,-0.3206666678686937
2017-05-28,,-0.5249999985098839,-0.4833333281179269,0.0,-0.5249999985098839,-0.4833333281179269,0.12000000178813937,-0.2315000007549922,-0.30066666806737585,0.0,-0.04166666977107525,-0.5,0.12000000178813937,-0.1890000008667509,-0.3440000000596046
2017-05-29,,-0.209090915593234,-0.5,0.0,-0.209090915593234,-0.5,0.16000000238418582,-0.2566515172069723,-0.36866666699449224,0.0,-0.5249999985098839,-0.4833333281179269,0.12000000178813937,-0.2315000007549922,-0.30066666806737585
2017-05-30,,0.033333333830038704,-0.3833333291113377,0.0,0.033333333830038704,-0.3833333291113377,0.0,-0.1659848500833367,-0.4333333320418994,0.0,-0.209090915593234,-0.5,0.16000000238418582,-0.2566515172069723,-0.36866666699449224
2017-05-31,0.10000000149011612,0.0666666670391957,-0.21000000461936,0.10000000149011612,0.0666666670391957,-0.21000000461936,0.020000000298023225,-0.13515151660099176,-0.4153333323697249,0.0,0.033333333830038704,-0.3833333291113377,0.0,-0.1659848500833367,-0.4333333320418994
2017-06-01,,-0.14285714605024882,-0.3928571519042765,0.0,-0.14285714605024882,-0.3928571519042765,0.020000000298023225,-0.15538961185682648,-0.39390476275058023,0.10000000149011612,0.0666666670391957,-0.21000000461936,0.020000000298023225,-0.13515151660099176,-0.4153333323697249
2017-06-02,,-0.15000000409781933,-0.4999999962747097,0.0,-0.15000000409781933,-0.4999999962747097,0.020000000298023225,-0.08038961297441356,-0.3972380963819368,0.0,-0.14285714605024882,-0.3928571519042765,0.020000000298023225,-0.15538961185682648,-0.39390476275058023
2017-06-03,,-0.26666666318972904,-0.30000001192092896,0.0,-0.26666666318972904,-0.30000001192092896,0.020000000298023225,-0.09190476249371257,-0.35723809876612267,0.0,-0.15000000409781933,-0.4999999962747097,0.020000000298023225,-0.08038961297441356,-0.3972380963819368
2017-06-04,,-0.10000000149011612,-0.2400000035762787,0.0,-0.10000000149011612,-0.2400000035762787,0.020000000298023225,-0.11857142955774354,-0.32857143365911085,0.0,-0.26666666318972904,-0.30000001192092896,0.020000000298023225,-0.09190476249371257,-0.35723809876612267
2017-06-05,,-0.012500001117587091,-0.4250000044703484,0.0,-0.012500001117587091,-0.4250000044703484,0.0,-0.13440476318910008,-0.3715714336293085,0.0,-0.10000000149011612,-0.2400000035762787,0.020000000298023225,-0.11857142955774354,-0.32857143365911085
2017-06-06,0.10000000149011612,-0.2333333368102709,-0.18000000268220898,0.10000000149011612,-0.2333333368102709,-0.18000000268220898,0.020000000298023225,-0.1525000013411045,-0.32900000378489497,0.0,-0.012500001117587091,-0.4250000044703484,0.0,-0.13440476318910008,-0.3715714336293085
2017-06-07,,-0.1500000052154064,-0.4142857162015779,0.0,-0.1500000052154064,-0.4142857162015779,0.020000000298023225,-0.15250000156462193,-0.31185714777026863,0.10000000149011612,-0.2333333368102709,-0.18000000268220898,0.020000000298023225,-0.1525000013411045,-0.32900000378489497
2017-06-08,-0.30000001192092896,-0.2727272801778533,-0.05000000074505806,-0.30000001192092896,-0.2727272801778533,-0.05000000074505806,-0.04000000208616257,-0.1537121249622468,-0.2618571455350945,0.0,-0.1500000052154064,-0.4142857162015779,0.020000000298023225,-0.15250000156462193,-0.31185714777026863
2017-06-09,0.6000000238418579,-0.2700000084936619,-0.20000000298023224,0.6000000238418579,-0.2700000084936619,-0.20000000298023224,0.08000000268220901,-0.18771212636295598,-0.2538571454158852,-0.30000001192092896,-0.2727272801778533,-0.05000000074505806,-0.04000000208616257,-0.1537121249622468,-0.2618571455350945
2017-06-10,,-0.2500000074505806,-0.050000004470348365,0.0,-0.2500000074505806,-0.050000004470348365,0.08000000268220901,-0.23521212762955468,-0.1788571454158852,0.6000000238418579,-0.2700000084936619,-0.20000000298023224,0.08000000268220901,-0.18771212636295598,-0.2538571454158852
2017-06-11,,-0.04000000804662705,,0.0,-0.04000000804662705,0.0,0.06000000238418579,-0.1965454618768259,-0.1428571448794434,0.0,-0.2500000074505806,-0.050000004470348365,0.08000000268220901,-0.23521212762955468,-0.1788571454158852
2017-06-12,,-0.14285714498588015,-0.23333332935969034,0.0,-0.14285714498588015,-0.23333332935969034,0.06000000238418579,-0.19511688983092063,-0.1066666675110659,0.0,-0.04000000804662705,0.0,0.06000000238418579,-0.1965454618768259,-0.1428571448794434
2017-06-13,,-0.27142857760190964,-0.20000000596046447,0.0,-0.27142857760190964,-0.20000000596046447,0.12000000476837158,-0.1948571493157319,-0.1366666685541472,0.0,-0.14285714498588015,-0.23333332935969034,0.06000000238418579,-0.19511688983092063,-0.1066666675110659
2017-06-14,,-0.13750000670552254,-0.5250000096857548,0.0,-0.13750000670552254,-0.5250000096857548,0.0,-0.168357148958104,-0.2016666698952517,0.0,-0.27142857760190964,-0.20000000596046447,0.12000000476837158,-0.1948571493157319,-0.1366666685541472
2017-06-15,-0.4500000029802321,-0.14285714392151153,-0.3000000044703484,-0.4500000029802321,-0.14285714392151153,-0.3000000044703484,-0.09000000059604643,-0.1469285762522902,-0.2516666698952517,0.0,-0.13750000670552254,-0.5250000096857548,0.0,-0.168357148958104,-0.2016666698952517
2017-06-16,,-0.09999999925494192,0.10000000149011612,0.0,-0.09999999925494192,0.10000000149011612,-0.09000000059604643,-0.15892857449395317,-0.23166666959722848,-0.4500000029802321,-0.14285714392151153,-0.3000000044703484,-0.09000000059604643,-0.1469285762522902,-0.2516666698952517
2017-06-17,0.0,-0.1750000063329935,-0.5,0.0,-0.1750000063329935,-0.5,-0.09000000059604643,-0.16535714676337582,-0.2850000037252904,0.0,-0.09999999925494192,0.10000000149011612,-0.09000000059604643,-0.15892857449395317,-0.23166666959722848
2017-06-18,,-0.10000000149011612,-0.3400000110268593,0.0,-0.10000000149011612,-0.3400000110268593,-0.09000000059604643,-0.13107143154101714,-0.31300000473856937,0.0,-0.1750000063329935,-0.5,-0.09000000059604643,-0.16535714676337582,-0.2850000037252904
2017-06-19,,-0.16000000536441802,-0.3999999947845936,0.0,-0.16000000536441802,-0.3999999947845936,-0.09000000059604643,-0.13557143127279622,-0.2880000017583371,0.0,-0.10000000149011612,-0.3400000110268593,-0.09000000059604643,-0.13107143154101714,-0.31300000473856937
2017-06-20,,-0.4333333431018723,-0.10909091139381584,0.0,-0.4333333431018723,-0.10909091139381584,0.0,-0.1936666711088684,-0.24981818314303061,0.0,-0.16000000536441802,-0.3999999947845936,-0.09000000059604643,-0.13557143127279622,-0.2880000017583371
2017-06-21,-0.20000000298023224,-0.15882353090188084,-0.34285715222358704,-0.20000000298023224,-0.15882353090188084,-0.34285715222358704,-0.04000000059604645,-0.2054313774382562,-0.33838961388577127,0.0,-0.4333333431018723,-0.10909091139381584,0.0,-0.1936666711088684,-0.24981818314303061
2017-06-22,-0.20000000298023224,-0.16999999880790712,-0.2000000008514949,-0.20000000298023224,-0.16999999880790712,-0.2000000008514949,-0.0800000011920929,-0.20443137593323893,-0.2783896140560702,-0.20000000298023224,-0.15882353090188084,-0.34285715222358704,-0.04000000059604645,-0.2054313774382562,-0.33838961388577127
2017-06-23,,-0.15000000316649675,-0.1285714336803981,0.0,-0.15000000316649675,-0.1285714336803981,-0.0800000011920929,-0.21443137626851505,-0.23610389858677797,-0.20000000298023224,-0.16999999880790712,-0.2000000008514949,-0.0800000011920929,-0.20443137593323893,-0.2783896140560702
2017-06-24,,-0.0571428548012461,-0.2666666607062022,0.0,-0.0571428548012461,-0.2666666607062022,-0.0800000011920929,-0.19385994615588065,-0.20943723177109969,0.0,-0.15000000316649675,-0.1285714336803981,-0.0800000011920929,-0.21443137626851505,-0.23610389858677797
2017-06-25,0.20000000298023224,-0.3800000041723252,-0.25000000186264515,0.20000000298023224,-0.3800000041723252,-0.25000000186264515,-0.04000000059604645,-0.1831932783699712,-0.23761904986486554,0.0,-0.0571428548012461,-0.2666666607062022,-0.0800000011920929,-0.19385994615588065,-0.20943723177109969
2017-06-26,,-0.29333333422740304,-0.5000000059604645,0.0,-0.29333333422740304,-0.5000000059604645,0.0,-0.21009523903507565,-0.269047620612241,0.20000000298023224,-0.3800000041723252,-0.25000000186264515,-0.04000000059604645,-0.1831932783699712,-0.23761904986486554
2017-06-27,0.19999999925494194,-0.5285714396408626,-0.2909090911800211,0.19999999925494194,-0.5285714396408626,-0.2909090911800211,0.08000000044703484,-0.2818095272016668,-0.28722943867794626,0.0,-0.29333333422740304,-0.5000000059604645,0.0,-0.21009523903507565,-0.269047620612241
2017-06-28,-0.15000000223517418,-0.3875000094994903,-0.27499999664723873,-0.15000000223517418,-0.3875000094994903,-0.27499999664723873,0.05,-0.3293095284682655,-0.3165151512713144,0.19999999925494194,-0.5285714396408626,-0.2909090911800211,0.08000000044703484,-0.2818095272016668,-0.28722943867794626
2017-06-29,,-0.35000000273187953,-0.3800000071525574,0.0,-0.35000000273187953,-0.3800000071525574,0.05,-0.38788095805439216,-0.33918182056058543,-0.15000000223517418,-0.3875000094994903,-0.27499999664723873,0.05,-0.3293095284682655,-0.3165151512713144
2017-06-30,,-0.22000000178813933,-0.13749999925494194,0.0,-0.22000000178813933,-0.13749999925494194,0.009999999403953552,-0.35588095757755495,-0.31668182003904477,0.0,-0.35000000273187953,-0.3800000071525574,0.05,-0.38788095805439216,-0.33918182056058543
2017-07-01,,-0.2250000052154064,0.06666667014360428,0.0,-0.2250000052154064,0.06666667014360428,0.009999999403953552,-0.34221429177515555,-0.20334848481823106,0.0,-0.22000000178813933,-0.13749999925494194,0.009999999403953552,-0.35588095757755495,-0.31668182003904477
2017-07-02,,-0.21666667237877849,-0.3000000007450581,0.0,-0.21666667237877849,-0.3000000007450581,-0.030000000447034835,-0.2798333383227387,-0.20516666673123846,0.0,-0.2250000052154064,0.06666667014360428,0.009999999403953552,-0.34221429177515555,-0.20334848481823106
2017-07-03,,-0.2500000024835269,-0.1857142863529069,0.0,-0.2500000024835269,-0.1857142863529069,0.0,-0.25233333691954607,-0.18730952467237208,0.0,-0.21666667237877849,-0.3000000007450581,-0.030000000447034835,-0.2798333383227387,-0.20516666673123846
2017-07-04,,-0.4000000044703483,-0.3750000037252903,0.0,-0.4000000044703483,-0.3750000037252903,0.0,-0.2623333372672398,-0.18630952398691866,0.0,-0.2500000024835269,-0.1857142863529069,0.0,-0.25233333691954607,-0.18730952467237208
2017-07-05,,0.08000000268220901,-0.3250000011175871,0.0,0.08000000268220901,-0.3250000011175871,0.0,-0.20233333637317014,-0.2238095243594477,0.0,-0.4000000044703483,-0.3750000037252903,0.0,-0.2623333372672398,-0.18630952398691866
2017-07-06,,-0.28571428997176035,-0.12222221824857925,0.0,-0.28571428997176035,-0.12222221824857925,0.0,-0.21447619332444093,-0.2615873020378844,0.0,0.08000000268220901,-0.3250000011175871,0.0,-0.20233333637317014,-0.2238095243594477
2017-07-07,,-0.2142857164144516,-0.4000000134110451,0.0,-0.2142857164144516,-0.4000000134110451,0.0,-0.21400000213157555,-0.28158730457108183,0.0,-0.28571428997176035,-0.12222221824857925,0.0,-0.21447619332444093,-0.2615873020378844
2017-07-08,,-0.09999999701976776,-0.3666666646798452,0.0,-0.09999999701976776,-0.3666666646798452,0.0,-0.18400000103882372,-0.3177777802364695,0.0,-0.2142857164144516,-0.4000000134110451,0.0,-0.21400000213157555,-0.28158730457108183
2017-07-09,,-0.05000000074505806,-0.480000002682209,0.0,-0.05000000074505806,-0.480000002682209,0.0,-0.1140000002937657,-0.3387777800278532,0.0,-0.09999999701976776,-0.3666666646798452,0.0,-0.18400000103882372,-0.3177777802364695
2017-07-10,,-0.2400000050663948,-0.2666666756073634,0.0,-0.2400000050663948,-0.2666666756073634,0.0,-0.17800000184348647,-0.32711111492580847,0.0,-0.05000000074505806,-0.480000002682209,0.0,-0.1140000002937657,-0.3387777800278532
2017-07-11,,-0.11250000447034836,-0.23333333349890176,0.0,-0.11250000447034836,-0.23333333349890176,0.0,-0.14335714474320405,-0.349333337975873,0.0,-0.2400000050663948,-0.2666666756073634,0.0,-0.17800000184348647,-0.32711111492580847
2017-07-12,,-0.1500000050291419,-0.3333333407839139,0.0,-0.1500000050291419,-0.3333333407839139,0.0,-0.1305000024661421,-0.3360000034504468,0.0,-0.11250000447034836,-0.23333333349890176,0.0,-0.14335714474320405,-0.349333337975873
