date,Value_PHILLIPS 66,Value_BP P.L.C.,Value_VALERO ENERGY CORPORATION,Value_CHEVRON CORPORATION,Value_OCCIDENTAL PETROLEUM CORPORATION,Value_MARATHON OIL CORPORATION,Value_PIONEER NATURAL RESOURCES COMPANY,Value_CONOCOPHILLIPS,Value_EXXON MOBIL CORPORATION,Value_MARATHON PETROLEUM CORPORATION,futures_prev_day_open_interest,lag_Value_PHILLIPS 66,lag_Value_BP P.L.C.,lag_Value_VALERO ENERGY CORPORATION,lag_Value_CHEVRON CORPORATION,lag_Value_OCCIDENTAL PETROLEUM CORPORATION,lag_Value_MARATHON OIL CORPORATION,lag_Value_PIONEER NATURAL RESOURCES COMPANY,lag_Value_CONOCOPHILLIPS,lag_Value_EXXON MOBIL CORPORATION,lag_Value_MARATHON PETROLEUM CORPORATION,lag_d_f_chevron,lag_d_f_drilling,lag_d_f_exxon,lag_d_f_fossil_fuel,lag_d_f_marathon_oil,lag_d_f_occidental_petroleum,lag_d_f_oil,lag_d_f_oilfield,lag_d_f_phillips_66,lag_d_f_valero,lag_d_g_chevron,lag_d_g_drilling,lag_d_g_exxon,lag_d_g_fossil_fuel,lag_d_g_oil,lag_d_g_oilfield,lag_d_g_pipeline,lag_d_g_valero,lag_i_f_airline,lag_i_f_carbon_footprint,lag_i_f_emissions,lag_i_f_epa,lag_i_f_greenhouse,lag_i_f_pollution,lag_i_f_sanction,lag_i_f_solar,lag_i_f_turbine,lag_i_f_vacation,lag_i_g_airline,lag_i_g_carbon_footprint,lag_i_g_emissions,lag_i_g_epa,lag_i_g_greenhouse,lag_i_g_hurricane_storm,lag_i_g_pollution,lag_i_g_sanction,lag_i_g_solar,lag_i_g_turbine,lag_i_g_vacation,lag_futures_settle,lag_crude_usd_per_barrel
2017-04-26,78.11,34.66,64.9,106.08,62.43,15.31,176.91,48.34,81.4,49.6,607386.0,78.08,34.66,65.83,106.73,62.5,15.61,178.35,48.79,81.73,50.03,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000042574746,0.0,0.0,-0.0500000037252903,0.0,-0.5,0.0,-0.25,0.0,0.0,0.0,0.550000011920929,-0.20000000298023224,0.0,0.10000000149011612,0.0,0.0,-0.14000000804662704,0.0,0.0,0.0,0.0,-0.20000000298023224,-0.1250000037252903,0.0,-0.3000000007450581,0.0,-0.2800000056624413,49.56,49.22
2017-04-27,78.05,34.4,65.32,105.47,61.52,14.88,172.36,47.86,81.26,51.02,602246.0,78.11,34.66,64.9,106.08,62.43,15.31,176.91,48.34,81.4,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,-0.2899999998509884,0.0,-0.4000000059604645,0.0,0.050000002607703216,0.0,-0.15000000223517418,-0.15000000223517418,-0.10000000149011612,-0.2750000078231096,-0.6000000238418579,0.10000000149011612,0.0,-0.30000001192092896,-0.33888889228304225,0.0,0.0,-0.20000000298023224,0.0,0.0,-0.22500000149011606,0.0,0.0,0.0,-0.4000000059604645,49.62,49.22
2017-04-28,79.56,34.32,64.61,106.7,61.54,14.87,172.99,47.91,81.65,50.94,591781.0,78.05,34.4,65.32,105.47,61.52,14.88,172.36,47.86,81.26,51.02,-0.6000000238418579,0.0,-0.550000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3500000052154064,-0.4000000059604645,0.0,-0.3222222261958652,0.20000000298023224,-0.4000000059604645,0.0,-0.3333333358168602,0.0,0.0,0.0,0.0,-0.5,-0.5,0.5,0.0,-0.10000000149011612,-0.2607142898653235,0.0,0.0,0.0,0.0,0.0,-0.2333333368102709,0.0,0.12000000178813935,0.0,-0.050000008195638664,48.97,48.96
2017-05-01,79.56,34.32,64.36,105.92,60.82,14.82,172.43,47.48,82.06,50.86,572455.0,79.56,34.32,64.61,106.7,61.54,14.87,172.99,47.91,81.65,50.94,0.0,-2.4835268656412767e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28000000268220904,0.0,-0.45000001788139343,-0.2916666660457849,0.0,-0.2500000074505806,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15555555621782938,0.0,0.0,0.0,-0.5,0.0,-0.2666666731238365,-0.20000000670552254,0.10000000149011612,-0.10000000149011612,-0.20000000298023224,49.33,49.31
2017-05-02,79.26,34.75,64.49,105.36,60.04,14.64,170.44,46.7,82.05,51.42,565908.0,79.56,34.32,64.36,105.92,60.82,14.82,172.43,47.48,82.06,50.86,0.0,0.699999988079071,0.4000000059604645,0.0,0.0,0.0,-0.1278571450284549,0.0,0.0,0.0,-0.4000000059604645,0.4000000059604645,0.0,0.0,-0.27142857228006634,0.0,0.0,0.0,0.15000000223517418,0.0,0.10000000149011612,0.10000000149011612,0.0,0.10000000149011612,-0.30000001192092896,0.0,0.0,-0.10000000149011612,-0.1333333378036817,0.0,0.0,0.0,0.0,0.0,-0.15000000223517418,0.0,0.20000000298023224,0.0,-0.1333333452542623,48.84,48.83
2017-05-03,79.59,34.69,64.9,106.72,60.17,14.85,170.81,47.08,82.7,51.24,573547.0,79.26,34.75,64.49,105.36,60.04,14.64,170.44,46.7,82.05,51.42,0.0,-0.4000000059604645,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.350000012665987,0.0,0.4000000059604645,-0.22500000397364286,0.0,-0.4500000029802321,0.0,-0.3999999947845936,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,-0.2166666705161333,0.0,0.0,-0.1666666716337204,0.0,0.0,-0.3833333427707353,0.0,-0.10000000149011612,-0.20000000298023224,-0.10000000149011612,47.66,47.65
2017-05-04,78.24,34.32,64.37,104.81,58.02,14.17,165.63,45.92,81.64,49.56,571277.0,79.59,34.69,64.9,106.72,60.17,14.85,170.81,47.08,82.7,51.24,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,-0.09999999900658924,0.0,-0.4000000059604645,0.0,-0.30000001192092896,0.0,-0.5,-0.5,0.0,0.05000000074505806,0.0,-0.4000000059604645,0.0,0.0,-0.3000000012772424,0.0,0.0,0.0,-0.30000001192092896,0.0,-0.2500000037252903,0.4000000059604645,-0.10000000645716983,0.0,0.0,47.82,47.79
2017-05-05,79.35,35.3,65.34,105.79,60.4,14.29,169.61,46.77,82.02,50.66,577422.0,78.24,34.32,64.37,104.81,58.02,14.17,165.63,45.92,81.64,49.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2500000111758709,0.0,0.0,-0.16153846566493696,0.0,0.0,0.0,-0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4200000107288361,0.0,0.0,0.10000000149011612,0.30000001192092896,0.0,-0.5285714396408626,0.0,0.0,0.0,-0.20000000298023224,45.52,45.55
2017-05-08,79.64,35.43,66.11,106.68,60.6,14.59,172.46,47.13,82.89,51.34,541514.0,79.35,35.3,65.34,105.79,60.4,14.29,169.61,46.77,82.02,50.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000521540643,0.0,0.0,0.0,-0.23999999910593034,0.0,-0.10000000149011612,0.0,-0.3333333407839139,0.0,-0.10000000149011612,-0.10000000149011612,0.0,-0.6000000238418579,0.0,0.0,0.0,0.0,-0.10000000273187956,0.0,0.0,-0.3999999947845936,0.0,0.0,-0.4000000109275182,0.0,0.4000000059604645,0.0,0.0,46.22,46.23
2017-05-09,79.6,35.35,66.63,105.08,59.88,14.4,169.48,46.27,82.31,51.46,491012.0,79.64,35.43,66.11,106.68,60.6,14.59,172.46,47.13,82.89,51.34,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15000000223517418,0.0,0.0,-0.12499999813735485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000001192092896,-0.20000000298023224,-0.20000000298023224,0.0,0.0,-0.11666666964689892,0.0,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,0.8000000119209291,0.0,0.0,46.43,46.46
2017-05-10,79.75,35.01,66.68,106.5,61.33,14.7,171.27,47.61,81.91,52.34,447630.0,79.6,35.35,66.63,105.08,59.88,14.4,169.48,46.27,82.31,51.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14000000357627868,0.0,-0.699999988079071,0.0,-0.40000000844399136,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,0.0,0.0,0.0,-0.4166666648040216,0.0,0.0,-0.30000001192092896,0.0,0.0,-0.699999988079071,0.0,-0.20000000298023224,0.0,-0.16000000685453414,45.88,45.84
2017-05-11,79.52,35.21,66.35,106.21,61.07,14.48,171.26,47.42,82.61,52.51,389964.0,79.75,35.01,66.68,106.5,61.33,14.7,171.27,47.61,81.91,52.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28000000268220904,0.0,0.0,0.0,-0.19999998807907104,0.0,-0.5,-0.5,0.0,-0.30000001192092896,0.0,-0.10000000149011612,0.0,-0.10000000149011612,-0.2400000073015689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05999999940395355,0.0,-0.10000000149011612,47.33,47.28
2017-05-12,79.79,35.39,66.42,105.96,60.87,14.33,171.64,46.97,82.55,52.67,338671.0,79.52,35.21,66.35,106.21,61.07,14.48,171.26,47.42,82.61,52.51,0.0,0.0,-0.19999999925494194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,-0.1571428637419428,0.0,-0.550000011920929,0.0,-0.30000001192092896,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.4000000059604645,0.0,0.0,-0.4000000080892018,0.0,0.0,-0.1750000063329935,0.0,0.0,-0.3999999947845936,-0.4000000059604645,-0.06666666766007741,0.0,0.05000000447034837,47.83,47.81
2017-05-15,80.12,35.71,65.55,106.85,61.31,14.54,173.85,47.44,82.8,52.99,320540.0,79.79,35.39,66.42,105.96,60.87,14.33,171.64,46.97,82.55,52.67,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3000000007450581,0.0,-0.30000001192092896,-0.014285717691693987,0.0,-0.3500000014901161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,-0.31111111243565875,0.0,0.0,-0.15000000223517418,0.0,0.0,-0.4000000059604645,0.0,-0.10000000149011612,0.0,0.1666666716337204,47.84,47.83
2017-05-16,78.54,36.24,64.54,107.25,60.53,14.43,174.79,47.13,82.55,52.48,273731.0,80.12,35.71,65.55,106.85,61.31,14.54,173.85,47.44,82.8,52.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,-0.09000000357627869,0.0,-0.13333333532015482,0.0,-0.20000000298023224,0.0,-0.5,-0.5,0.0,-0.5,0.0,-0.10000000149011612,0.0,0.0,-0.020000000298023225,0.0,0.0,0.0,-0.20000000298023224,0.0,-0.4000000059604645,-0.3000000007450581,0.0,0.0,0.30000001192092896,48.85,48.86
2017-05-17,77.67,36.17,63.8,104.7,60.27,14.35,173.24,46.41,81.99,52.05,234981.0,78.54,36.24,64.54,107.25,60.53,14.43,174.79,47.13,82.55,52.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000238418579,0.0,0.0,0.0,-0.22500000614672894,0.0,-0.2499999925494194,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.020000000298023225,0.0,0.0,-0.20000000298023224,-0.3833333378036817,0.0,0.0,0.0,0.0,0.0,-0.07142857355730874,-0.4000000009934108,-0.30000001192092896,-0.3500000052154064,-0.05999999940395355,48.66,48.64
2017-05-18,77.55,36.51,63.54,105.17,60.29,14.12,172.75,46.42,81.75,51.94,113829.0,77.67,36.17,63.8,104.7,60.27,14.35,173.24,46.41,81.99,52.05,0.0,0.0,-0.4000000059604645,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,-0.022222224209043715,0.0,0.0,0.0,-0.20000000298023224,0.0,-0.10000000149011612,-0.10000000149011612,0.0,0.0,-0.19999998807907104,0.20000000298023224,0.0,0.20000000298023224,-0.13333333532015482,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,-0.15000000223517418,0.19999999925494194,0.0,0.45000000670552254,49.07,49.04
2017-05-19,78.25,36.94,63.87,106.52,60.64,14.53,176.62,47.48,81.93,52.78,74015.0,77.55,36.51,63.54,105.17,60.29,14.12,172.75,46.42,81.75,51.94,0.0,0.0,0.30000001192092896,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.01111111044883728,0.0,-0.3500000089406967,0.0,0.0,0.0,0.0,0.0,0.0,-0.29999999329447746,0.0,0.20000000298023224,0.0,0.4000000059604645,-0.3333333383003871,0.0,0.0,-0.5000000149011612,0.0,0.0,-0.06000000387430191,-0.2500000074505806,0.5,0.0,0.20000000670552254,49.35,49.36
2017-05-22,78.55,36.96,63.84,106.12,60.59,14.44,173.56,46.93,82.29,52.98,22887.0,78.25,36.94,63.87,106.52,60.64,14.53,176.62,47.48,81.93,52.78,0.0,-0.22500000149011606,-0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.10000000149011612,-0.16923076946001786,0.0,0.0,0.0,-0.4166666753590107,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.20000000298023224,0.4000000059604645,0.3500000033527613,0.0,0.0,-0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.33,50.32
2017-05-23,78.14,36.93,64.12,106.27,61.56,14.56,173.74,46.76,82.58,53.08,631530.0,78.55,36.96,63.84,106.12,60.59,14.44,173.56,46.93,82.29,52.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,0.0,-0.2142857196075576,0.0,-0.4000000109275182,0.0,-0.3333333383003871,0.0,-0.30000001192092896,-0.30000001192092896,0.0,-0.10000000149011612,0.0,-0.04999999701976776,0.0,0.4000000059604645,-0.3833333390454451,0.0,0.0,-0.20000000298023224,0.0,0.0,-0.30000001192092896,0.0,-0.6000000238418579,0.0,0.10000000521540643,50.73,50.81
2017-05-24,78.28,36.9,63.81,106.22,61.16,14.53,173.66,46.67,82.29,53.13,610234.0,78.14,36.93,64.12,106.27,61.56,14.56,173.74,46.76,82.58,53.08,-0.8000000119209291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3124999990686774,0.0,-0.29999999329447746,0.0,0.0,0.0,-0.15000000223517418,-0.15000000223517418,0.0,0.0,-0.3500000089406967,0.0,0.0,0.36666667461395264,-0.699999988079071,0.0,0.0,-0.29999999701976776,0.0,0.0,-0.2800000056624413,-0.20000000298023224,-0.13333333283662796,0.0,0.30000001192092896,51.47,51.12
2017-05-25,77.42,36.4,63.19,105.11,60.71,13.5,168.62,45.05,81.75,52.45,580233.0,78.28,36.9,63.81,106.22,61.16,14.53,173.66,46.67,82.29,53.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.10000000149011612,0.0,0.10000000149011612,0.0,-0.08333333333333333,0.0,0.0,0.0,-0.2285714341061456,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,-0.05000000447034837,-0.16000000536441802,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,0.0,0.033333333830038704,-0.699999988079071,-0.10000000894069673,51.36,50.99
2017-05-26,77.44,36.41,62.45,104.72,61.0,13.52,170.24,45.35,81.55,52.82,578141.0,77.42,36.4,63.19,105.11,60.71,13.5,168.62,45.05,81.75,52.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,-0.42000000178813934,0.0,-0.20000000298023224,0.10000000149011612,-0.4000000059604645,0.0,-0.4499999955296517,-0.4499999955296517,0.0,0.0,0.10000000149011612,0.14999999850988388,0.0,0.0,-0.06000000387430191,0.0,0.0,0.0,0.20000000298023224,-0.10000000149011612,-0.6500000059604645,0.0,0.07500000298023224,0.0,0.020000001788139345,48.9,48.57
2017-05-30,77.0,36.27,62.09,104.06,60.12,13.12,165.08,44.79,81.1,52.42,576777.0,77.44,36.41,62.45,104.72,61.0,13.52,170.24,45.35,81.55,52.82,0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,-0.08750000037252903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000044703484,-0.3000000029802322,0.0,0.0,0.0,0.0,0.0,-0.37500000558793545,-0.10000000149011612,0.0,0.0,-0.20000000298023224,49.8,49.58
2017-05-31,76.11,36.15,61.47,103.48,58.93,13.02,166.86,44.69,80.5,52.04,569166.0,77.0,36.27,62.09,104.06,60.12,13.12,165.08,44.79,81.1,52.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,-0.20000000298023224,0.0,0.033333333830038704,-0.4000000059604645,-0.20000001043081286,0.0,-0.2444444480869505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3833333291113377,0.6000000238418579,0.6000000238418579,-0.20000000298023224,-0.6000000238418579,0.0,-0.699999988079071,0.0,0.16666666915019354,0.0,-0.3400000020861625,49.66,49.63
2017-06-01,76.62,36.24,62.12,104.27,60.51,13.1,166.97,44.86,80.7,53.13,560137.0,76.11,36.15,61.47,103.48,58.93,13.02,166.86,44.69,80.5,52.04,0.0,-0.6000000238418579,-0.5499999970197678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666582226753,-0.3000000007450581,0.0,0.0666666670391957,0.20000000298023224,-0.10000000149011612,0.0,0.4000000059604645,0.0,-0.15000000223517418,-0.15000000223517418,0.0,-0.30000001192092896,-0.19999999925494194,0.10000000149011612,0.20000000298023224,0.2333333417773247,-0.21000000461936,0.0,0.0,-0.20000000670552254,-0.10000000149011612,0.0,-0.30000001192092896,0.0,0.025000002235174186,0.0,0.4000000059604645,48.32,48.29
2017-06-02,76.37,35.91,62.1,103.11,60.7,12.72,164.88,44.26,79.5,52.7,551317.0,76.62,36.24,62.12,104.27,60.51,13.1,166.97,44.86,80.7,53.13,0.0,0.0,0.30000001192092896,0.0,0.0,0.0,-0.14000000258286793,0.30000001192092896,0.0,0.0,-0.20000000298023224,0.10000000149011612,0.0,0.0,-0.14285714605024882,0.0,-0.15000000223517418,0.0,-0.22000000178813933,0.0,-0.4333333373069763,-0.4333333373069763,-0.5,0.10000000149011612,-0.29999999329447746,0.0,0.0,0.0,-0.3928571519042765,0.0,0.0,0.0,-0.4000000059604645,0.0,-0.10000000149011612,0.0,0.2500000037252903,0.0,0.12000000029802325,48.36,48.32
2017-06-05,76.86,36.08,62.4,103.19,60.06,12.78,165.51,44.02,80.12,52.8,545587.0,76.37,35.91,62.1,103.11,60.7,12.72,164.88,44.26,79.5,52.7,0.0,0.0,-0.8000000119209291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,-0.15000000409781933,0.0,0.10000000149011612,0.0,-0.3333333308498065,0.0,0.0,0.0,0.0,0.0,-0.550000011920929,0.0,0.0,0.0,-0.4999999962747097,0.0,0.0,-0.10000000149011612,-0.3250000067055225,0.0,-0.05000000074505806,-0.29999999329447746,0.0,0.0,0.2750000078231096,47.66,47.68
2017-06-06,77.04,36.24,62.29,104.17,61.65,12.88,168.71,44.48,81.21,53.09,535691.0,76.86,36.08,62.4,103.19,60.06,12.78,165.51,44.02,80.12,52.8,0.0,-0.10000000149011612,0.0,-0.20000000298023224,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,0.20000000298023224,-0.10000000149011612,0.0,-0.012500001117587093,0.0,0.0,0.0,-0.15000000223517418,0.0,0.4499999955296517,0.4499999955296517,0.0,0.0,0.0,-0.4500000029802321,0.0,0.20000000298023224,-0.4250000044703484,0.0,0.0,-0.699999988079071,-0.30000001192092896,0.0,-0.5333333263794581,-0.8000000119209291,-0.4000000059604645,0.0,0.10000000149011612,47.4,47.4
2017-06-07,76.96,35.42,62.3,103.77,60.13,12.21,164.96,43.56,80.91,52.97,507975.0,77.04,36.24,62.29,104.17,61.65,12.88,168.71,44.48,81.21,53.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,0.0,-0.2333333368102709,0.0,0.0,0.0,-0.2400000065565109,0.0,0.0,0.0,0.0,0.033333333830038704,0.0,0.0,0.0,0.8000000119209291,-0.18000000268220898,0.0,0.0,-0.20000000298023224,-0.2500000074505806,0.0,-0.5000000149011612,0.0,-0.15000000223517418,0.0,0.20000000298023224,48.19,48.13
2017-06-08,77.4,35.41,63.18,104.0,58.61,12.09,163.43,43.07,80.62,53.43,467851.0,76.96,35.42,62.3,103.77,60.13,12.21,164.96,43.56,80.91,52.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,-0.05000000074505806,0.0,-0.5499999970197678,-0.1500000052154064,0.0,-0.10000000149011612,0.0,-0.12500000558793545,0.0,-0.20000000298023224,-0.20000000298023224,0.0,-0.20000000298023224,0.0,0.6000000238418579,0.0,0.05000000074505806,-0.4142857162015779,0.0,0.0,0.2500000037252903,0.0,0.0,-0.40000000844399136,-0.10000000894069673,0.8999999761581421,0.8999999761581421,0.4999999888241291,45.72,45.8
2017-06-09,79.57,35.83,65.26,106.4,61.01,12.54,169.45,44.82,82.13,54.71,399576.0,77.4,35.41,63.18,104.0,58.61,12.09,163.43,43.07,80.62,53.43,-0.10000000149011612,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2727272801778533,-0.6000000238418579,0.0,0.0,-0.3500000014901161,0.0,0.0,0.0,0.0,-0.10000000521540643,0.0,0.20000000298023224,0.0,0.0,-0.05000000074505806,0.0,0.0,-0.3000000094374021,0.30000001192092896,0.0,-0.2833333412806193,-0.4000000059604645,-0.10000000149011612,0.10000000149011612,0.050000008195638664,45.64,45.68
2017-06-12,80.21,35.81,65.92,108.04,60.85,12.62,167.81,45.72,82.93,54.47,338685.0,79.57,35.83,65.26,106.4,61.01,12.54,169.45,44.82,82.13,54.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2700000084936619,0.0,-0.4000000059604645,0.0,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,-0.20000000298023224,0.0,-0.22499999776482585,-0.45000001788139343,-0.350000012665987,0.0,-0.31666667511065805,45.83,45.82
2017-06-13,80.63,36.03,66.53,108.13,61.0,13.01,168.75,46.43,82.96,55.03,290323.0,80.21,35.81,65.92,108.04,60.85,12.62,167.81,45.72,82.93,54.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,-0.14285714498588015,0.0,0.0,0.0,-0.350000012665987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000223517418,-0.23333332935969034,0.0,0.0,0.0,0.0,0.0,-0.5333333338300387,0.10000000149011612,0.2500000037252903,0.0,0.0,46.08,46.1
2017-06-14,78.78,35.37,64.75,106.6,60.12,12.64,164.86,45.42,82.07,53.35,209102.0,80.63,36.03,66.53,108.13,61.0,13.01,168.75,46.43,82.96,55.03,0.0,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,0.0,-0.5,0.0,-0.20000000298023224,-0.27142857760190964,0.0,0.0,0.0,-0.4000000134110451,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,-0.20000000596046447,0.0,0.0,-0.2500000074505806,0.10000000149011612,0.0,-0.19999999850988387,-0.3000000007450581,0.100000003973643,0.20000000298023224,-0.4000000059604645,46.46,46.41
2017-06-15,79.08,35.24,64.69,106.33,59.4,12.37,158.02,45.39,82.26,52.99,188866.0,78.78,35.37,64.75,106.6,60.12,12.64,164.86,45.42,82.07,53.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4000000059604645,-0.30000001192092896,0.0,0.0,-0.13750000670552254,0.0,0.0,0.0,-0.4750000014901161,0.0,-0.10000000149011612,-0.10000000149011612,0.0,-0.17500000074505806,0.10000000149011612,-0.10000000149011612,-0.10000000149011612,0.45000001788139343,-0.5250000096857548,0.20000000298023224,0.20000000298023224,-0.30000001192092896,0.0,0.0,0.10000000149011612,-0.3500000089406967,0.350000012665987,0.0,0.05000000074505806,44.73,44.79
2017-06-16,80.94,36.0,65.8,108.35,61.83,12.52,158.79,46.53,83.49,53.77,104865.0,79.08,35.24,64.69,106.33,59.4,12.37,158.02,45.39,82.26,52.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2333333368102709,0.0,0.0,-0.14285714392151153,0.0,-0.30000001192092896,0.0,-0.29999999701976776,0.0,0.0,0.0,0.0,0.0,-0.3500000089406967,-0.10000000149011612,0.0,0.0,-0.3000000044703484,0.0,0.0,0.0,-0.4000000059604645,0.0,-0.06666666766007741,-0.4400000005960464,0.033333333830038704,0.10000000149011612,0.699999988079071,44.46,44.47
2017-06-19,81.24,36.04,66.61,107.46,62.03,12.49,158.79,46.36,82.76,54.29,69781.0,80.94,36.0,65.8,108.35,61.83,12.52,158.79,46.53,83.49,53.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.09999999925494192,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0,-0.10000000149011612,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,-0.5999999940395355,0.0,-0.20000000298023224,0.0,-0.10000000149011612,44.74,44.73
2017-06-20,79.55,34.98,65.65,106.48,60.77,12.06,157.88,45.82,82.31,52.85,23860.0,81.24,36.04,66.61,107.46,62.03,12.49,158.79,46.36,82.76,54.29,-0.3500000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3500000052154064,-0.30000001192092896,0.0,-0.16000000536441802,0.0,-0.4000000134110451,0.0,0.0,0.0,-0.30000001192092896,-0.30000001192092896,0.0,-0.30000001192092896,-0.30000001192092896,0.0,0.0,0.0,-0.3999999947845936,0.0,0.0,0.0,-0.04999999701976776,-0.10000000149011612,0.0,-0.3333333358168602,0.20000000670552254,0.0,-0.033333333830038704,44.2,44.24
