Value,Date,Sub-Sector,Super Region,Commodity And Exchange,Frequency,Source,Indicator
510295,2020-03-02,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
55,2020-02-29,COMMODITY PRICES,GLOBAL DATA,BRENT CRUDE OIL,DAILY,COMMODITY EXCHANGE,VALUE
50.6,2020-02-29,COMMODITY PRICES,GLOBAL DATA,WTI CRUDE OIL,DAILY,COMMODITY EXCHANGE,VALUE
54.51,2020-02-29,COMMODITY PRICES,GLOBAL DATA,DUBAI CRUDE OIL,DAILY,COMMODITY EXCHANGE,VALUE
2.33,2020-02-28,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
427227,2020-02-28,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
46.49,2020-02-28,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
44.76,2020-02-28,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
-2.06,2020-02-28,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
49.67,2020-02-28,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
51.08,2020-02-28,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
504899,2020-02-28,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
1.64,2020-02-27,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
418249,2020-02-27,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
48.63,2020-02-27,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
47.09,2020-02-27,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
-1.25,2020-02-27,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
52.18,2020-02-27,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
53.18,2020-02-27,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
105836,2020-02-27,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
1.17,2020-02-26,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
415400,2020-02-26,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
50.08,2020-02-26,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
48.73,2020-02-26,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
-1.52,2020-02-26,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
53.43,2020-02-26,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
55.13,2020-02-26,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
143792,2020-02-26,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
1.53,2020-02-25,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
412024,2020-02-25,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
51.37,2020-02-25,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
49.9,2020-02-25,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
-1.35,2020-02-25,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
54.95,2020-02-25,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
56.46,2020-02-25,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
173944,2020-02-25,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
1.95,2020-02-24,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
407589,2020-02-24,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
52.6,2020-02-24,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
51.43,2020-02-24,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
-2.2,2020-02-24,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
56.3,2020-02-24,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
57.85,2020-02-24,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
186070,2020-02-24,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
0.5,2020-02-21,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
415564,2020-02-21,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
53.74,2020-02-21,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
53.38,2020-02-21,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
-0.81,2020-02-21,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
58.5,2020-02-21,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
59,2020-02-21,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
207062,2020-02-21,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
0.49,2020-02-20,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
18474,2020-02-20,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
53.5,2020-02-20,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
53.78,2020-02-20,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
0.19,2020-02-20,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
59.31,2020-02-20,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
59.31,2020-02-20,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
243288,2020-02-20,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
1.24,2020-02-19,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
49517,2020-02-19,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
52.12,2020-02-19,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
53.29,2020-02-19,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
1.37,2020-02-19,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
59.12,2020-02-19,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
57.6,2020-02-19,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
246635,2020-02-19,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
85385,2020-02-18,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
52.23,2020-02-18,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
52.05,2020-02-18,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
0.08,2020-02-18,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
57.75,2020-02-18,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
57.35,2020-02-18,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
265692,2020-02-18,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
0.35,2020-02-17,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
57.67,2020-02-17,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
57.29,2020-02-17,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
276882,2020-02-17,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
0.63,2020-02-14,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
157931,2020-02-14,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
51.51,2020-02-14,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
52.05,2020-02-14,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
0.98,2020-02-14,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
57.32,2020-02-14,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
56.41,2020-02-14,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
289161,2020-02-14,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
0.25,2020-02-13,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
214576,2020-02-13,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
51.72,2020-02-13,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
51.42,2020-02-13,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
0.55,2020-02-13,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
56.34,2020-02-13,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
55.75,2020-02-13,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
304844,2020-02-13,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
1.23,2020-02-12,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
278095,2020-02-12,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
49.96,2020-02-12,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
51.17,2020-02-12,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
1.78,2020-02-12,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
55.79,2020-02-12,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
54.41,2020-02-12,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
340526,2020-02-12,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
0.37,2020-02-11,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
335932,2020-02-11,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
49.61,2020-02-11,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
49.94,2020-02-11,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
0.74,2020-02-11,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
54.01,2020-02-11,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
53.62,2020-02-11,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
371460,2020-02-11,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
0.75,2020-02-10,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
379169,2020-02-10,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
50.12,2020-02-10,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
49.57,2020-02-10,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
-1.2,2020-02-10,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
53.27,2020-02-10,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
54.2,2020-02-10,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
384964,2020-02-10,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
0.63,2020-02-07,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
430469,2020-02-07,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
51.11,2020-02-07,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
50.32,2020-02-07,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
-0.46,2020-02-07,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
54.47,2020-02-07,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
55.14,2020-02-07,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
409084,2020-02-07,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
0.2,2020-02-06,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
442120,2020-02-06,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
51.17,2020-02-06,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
50.95,2020-02-06,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
-0.35,2020-02-06,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
54.93,2020-02-06,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
55.56,2020-02-06,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
429817,2020-02-06,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
1.14,2020-02-05,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
458035,2020-02-05,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
49.51,2020-02-05,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
50.75,2020-02-05,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
1.32,2020-02-05,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
55.28,2020-02-05,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
54.05,2020-02-05,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
449213,2020-02-05,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
0.5,2020-02-04,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
470020,2020-02-04,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
49.94,2020-02-04,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
49.61,2020-02-04,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
-0.49,2020-02-04,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
53.96,2020-02-04,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
54.33,2020-02-04,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
481495,2020-02-04,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
1.45,2020-02-03,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
474837,2020-02-03,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
51.01,2020-02-03,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
50.11,2020-02-03,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
-2.17,2020-02-03,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
54.45,2020-02-03,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
56.16,2020-02-03,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
526680,2020-02-03,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
0.58,2020-01-31,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
469599,2020-01-31,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
52.92,2020-01-31,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
51.56,2020-01-31,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
-0.71,2020-01-31,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
56.62,2020-01-31,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
58.2,2020-01-31,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
63.6,2020-01-31,COMMODITY PRICES,GLOBAL DATA,BRENT CRUDE OIL,DAILY,COMMODITY EXCHANGE,VALUE
57.71,2020-01-31,COMMODITY PRICES,GLOBAL DATA,WTI CRUDE OIL,DAILY,COMMODITY EXCHANGE,VALUE
63.73,2020-01-31,COMMODITY PRICES,GLOBAL DATA,DUBAI CRUDE OIL,DAILY,COMMODITY EXCHANGE,VALUE
530434,2020-01-31,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREV# DAY OPEN INTEREST
1.19,2020-01-30,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
475517,2020-01-30,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,PREVIOUS DAY OPEN INTEREST
53.09,2020-01-30,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,OPEN
52.14,2020-01-30,COMMODITY PRICES,GLOBAL DATA,NYMEX CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,SETTLE
-1.52,2020-01-30,COMMODITY PRICES,GLOBAL DATA,ICE BRENT CRUDE OIL FUTURES,DAILY,COMMODITY EXCHANGE,CHANGE
